record_id,timestamp,event_id,user_id,course_id,course_name,group,gender,ai_accuracy,tpr_gap,fpr_gap,demographic_parity_diff,equalized_odds_diff,fairness_flag,ai_tone,feedback_interpretability,sensitive_topic,comments,y_pred,y_true,y_score
fair_30f7d835b42d,2025-10-02T00:48:22+08:00,evt_4b3d0678d888,S1754,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.97,0.121,0.049,0.108,0.085,Fair,Critical,Partially Clear,No,,1,1,0.8754822346865642
fair_ddb41a8b9244,2025-10-04T05:10:22+08:00,evt_01246a813a03,S1474,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.64,0.087,0.057,0.102,0.072,Fair,Encouraging,Opaque,No,Potential annotation bias in reflective scoring model.,0,1,0.3694292192818525
fair_4ad477a89a1d,2025-10-05T14:57:22+08:00,evt_561f0b466b14,S1072,BSDS3004,AI and Society,Control,F,0.82,0.091,0.022,0.178,0.056,Fair,Challenging,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.23537598350206
fair_233051d1577a,2025-10-01T03:56:22+08:00,evt_dd210bbf1468,S1643,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.82,0.042,0.037,0.163,0.04,Fair,Challenging,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.3888548939394581
fair_7a84acddcddc,2025-09-25T12:33:22+08:00,evt_f2b7372db8a5,S1458,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Prefer not to say,0.66,0.116,0.006,0.118,0.061,Fair,Neutral,Partially Clear,No,Detected mild performance disparity between gender groups.,0,1,0.38420273890101164
fair_1d8f46bd7310,2025-09-29T03:33:22+08:00,evt_e1f314f39241,S1711,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.87,0.09,0.013,0.158,0.051,Audit Required,Encouraging,Opaque,No,Equalized odds achieved within acceptable range.,1,1,0.7336081239900977
fair_319557e05ccd,2025-09-25T01:23:22+08:00,evt_00673dfac6a9,S1652,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.95,0.02,0.11,0.065,0.065,Fair,Critical,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,1,0.4852981513050235
fair_cd5e4babe719,2025-09-30T09:48:22+08:00,evt_83447b8866f0,S1979,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.65,0.034,0.043,0.159,0.038,Fair,Neutral,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7535286569636209
fair_c03679f5a109,2025-10-02T14:23:22+08:00,evt_82dcc50c2de1,S1464,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.72,0.046,0.029,0.132,0.037,Fair,Critical,Opaque,No,Equalized odds achieved within acceptable range.,0,1,0.24019732318586576
fair_0b43fac841eb,2025-09-27T01:32:22+08:00,evt_800bafd1d006,S1584,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.84,0.046,0.052,0.02,0.049,Fair,Critical,Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.32502437844316817
fair_6ec62bb3914f,2025-09-28T04:51:22+08:00,evt_a1ead4261133,S1631,BSDS3003,Blockchain and FinTech Systems,Control,M,0.81,0.004,0.013,0.176,0.009,Fair,Critical,Partially Clear,No,,0,1,0.01959820011867327
fair_7e987f66f4dc,2025-10-01T13:51:22+08:00,evt_8f7b27f630c8,S1040,BSDS3004,AI and Society,EDU-AI+Low,Non-binary,0.66,0.044,0.055,0.032,0.05,Potential Bias,Neutral,Opaque,No,Audit required due to high demographic disparity.,1,0,0.7583642671228199
fair_1d4e52998258,2025-10-09T07:48:22+08:00,evt_c63749e14d22,S1312,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.61,0.047,0.009,0.149,0.028,Fair,Critical,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.3659745622982195
fair_c0a947d3a741,2025-10-04T08:13:22+08:00,evt_8850909b5667,S1916,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.77,0.012,0.09,0.016,0.051,Audit Required,Critical,Clear,No,Detected mild performance disparity between gender groups.,1,0,0.6944160311421941
fair_05b611ceab8a,2025-10-08T04:56:22+08:00,evt_de771ecf153c,S1180,BSDS3002,Machine Learning Applications,Control,F,0.68,0.072,0.017,0.055,0.044,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,1,0.27847209464285855
fair_69afb3330c79,2025-10-07T14:06:22+08:00,evt_4e40fc4a8606,S1705,BSDS3003,Blockchain and FinTech Systems,Control,F,0.66,0.077,0.041,0.06,0.059,Potential Bias,Critical,Partially Clear,Yes,Audit required due to high demographic disparity.,1,1,0.7813835120636449
fair_aa7ce30553cc,2025-10-06T01:55:22+08:00,evt_4c23c968244c,S1674,BSDS3004,AI and Society,Control,Non-binary,0.75,0.052,0.044,0.174,0.048,Potential Bias,Neutral,Clear,Yes,Detected mild performance disparity between gender groups.,0,0,0.22985408722833373
fair_5e68e2b76e45,2025-09-29T05:15:22+08:00,evt_62b6f5a7c5c4,S1661,BSDS3004,AI and Society,Control,Prefer not to say,0.94,0.021,0.046,0.113,0.034,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7704396363408368
fair_b9f444e2abba,2025-10-01T04:30:22+08:00,evt_b2eb17a814f5,S1956,BSDS3004,AI and Society,EDU-AI,M,0.84,0.116,0.048,0.104,0.082,Fair,Encouraging,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.21333129081567487
fair_600190ea053e,2025-09-26T11:06:22+08:00,evt_9f5cd5a7a8ce,S1648,BSDS3002,Machine Learning Applications,EDU-AI,Non-binary,0.77,0.017,0.025,0.165,0.021,Fair,Challenging,Opaque,No,Detected mild performance disparity between gender groups.,0,1,0.2466371727506274
fair_07c8296011bc,2025-10-03T15:09:22+08:00,evt_1e92cd01b948,S1805,BSDS3004,AI and Society,EDU-AI+High,M,0.86,0.119,0.028,0.048,0.073,Fair,Encouraging,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2881443456308893
fair_acfc953d5def,2025-09-26T04:24:22+08:00,evt_c54be2939cc7,S1388,BSDS3001,Data Analytics Foundations,Control,M,0.81,0.001,0.087,0.062,0.044,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.789938547889432
fair_ff13daed1dfe,2025-10-04T11:58:22+08:00,evt_94635c75c7d3,S1574,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.61,0.071,0.103,0.052,0.087,Fair,Challenging,Opaque,No,Potential annotation bias in reflective scoring model.,1,0,0.6814472222513563
fair_169f5ce195c7,2025-10-06T02:43:22+08:00,evt_7cd97d0f1b17,S1427,BSDS3004,AI and Society,EDU-AI+High,Prefer not to say,0.7,0.077,0.011,0.104,0.044,Fair,Neutral,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6791593215046722
fair_666b9597e590,2025-09-29T08:41:22+08:00,evt_fcab47d3de2c,S1553,BSDS3001,Data Analytics Foundations,Control,M,0.92,0.03,0.095,0.012,0.062,Audit Required,Critical,Opaque,Yes,Audit required due to high demographic disparity.,0,0,0.04512279931607751
fair_41041426dd8b,2025-10-02T05:14:22+08:00,evt_982840dc2fed,S1109,BSDS3001,Data Analytics Foundations,EDU-AI,M,0.71,0.002,0.064,0.05,0.033,Potential Bias,Neutral,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6872437326195433
fair_ee2def002d8a,2025-10-02T10:09:22+08:00,evt_4b18b4494ba5,S1025,BSDS3001,Data Analytics Foundations,EDU-AI+High,F,0.93,0.081,0.057,0.087,0.069,Fair,Supportive,Opaque,No,Audit required due to high demographic disparity.,1,0,0.5675219007866813
fair_207486d44e74,2025-09-28T07:48:22+08:00,evt_e7ded906a4e8,S1138,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,F,0.97,0.068,0.116,0.132,0.092,Fair,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.6831728298975428
fair_891328816aca,2025-10-02T02:16:22+08:00,evt_0114a04ffeb2,S1694,BSDS3002,Machine Learning Applications,EDU-AI+Low,F,0.68,0.096,0.01,0.138,0.053,Fair,Encouraging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,0,0.7485988905421432
fair_9b6f7e7b3ebb,2025-09-29T12:07:22+08:00,evt_4cb357374157,S1843,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,M,0.96,0.033,0.012,0.099,0.022,Fair,Neutral,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.87004887538923
fair_2b95dcce80a6,2025-09-29T12:14:22+08:00,evt_7ffb6bcec4f5,S1228,BSDS3004,AI and Society,EDU-AI+Low,Non-binary,0.61,0.145,0.082,0.007,0.113,Fair,Supportive,Clear,No,Audit required due to high demographic disparity.,0,0,0.2897066078242207
fair_dc1330cd19f0,2025-10-06T02:09:22+08:00,evt_7e43e6866045,S1119,BSDS3001,Data Analytics Foundations,EDU-AI+Low,F,0.81,0.123,0.113,0.101,0.118,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,0,0,0.4182143027168207
fair_cb3d01d4e759,2025-10-08T07:14:22+08:00,evt_841211fea4e1,S1931,BSDS3003,Blockchain and FinTech Systems,Control,Non-binary,0.95,0.098,0.079,0.113,0.088,Potential Bias,Challenging,Clear,No,,0,0,0.1458942043931794
fair_121abf5f73a9,2025-09-29T14:46:22+08:00,evt_8fbfc38563b3,S1260,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.81,0.022,0.099,0.074,0.06,Fair,Challenging,Opaque,No,Detected mild performance disparity between gender groups.,1,0,0.803940251699307
fair_db95ba8d4c68,2025-10-07T09:04:22+08:00,evt_4c9b48d2df0e,S1393,BSDS3003,Blockchain and FinTech Systems,Control,Prefer not to say,0.81,0.099,0.117,0.149,0.108,Fair,Critical,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.44649175767184807
fair_29e7d34e0b95,2025-10-08T09:32:22+08:00,evt_ff6ca9031382,S1121,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.69,0.06,0.086,0.066,0.073,Fair,Supportive,Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.808511155042188
fair_c75cd6a13fec,2025-09-28T06:51:22+08:00,evt_b12ef4871240,S1927,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.79,0.036,0.022,0.1,0.029,Fair,Neutral,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7480549713764112
fair_b8adda73c753,2025-10-03T14:06:22+08:00,evt_4478d4a21abf,S1801,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Prefer not to say,0.73,0.146,0.024,0.055,0.085,Fair,Critical,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2712829399212791
fair_ba3fc14c097d,2025-09-25T02:49:22+08:00,evt_eb866b175eba,S1554,BSDS3004,AI and Society,EDU-AI+Low,M,0.69,0.042,0.083,0.05,0.062,Fair,Encouraging,Opaque,No,Equalized odds achieved within acceptable range.,0,1,0.37037330689596615
fair_337f78a968fb,2025-10-05T15:07:22+08:00,evt_63c8929760c2,S1127,BSDS3002,Machine Learning Applications,EDU-AI,F,0.83,0.024,0.065,0.063,0.044,Potential Bias,Supportive,Clear,Yes,,1,0,0.7024621589285942
fair_c1ca51fa83c4,2025-09-26T04:03:22+08:00,evt_dfa67af56149,S1618,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Prefer not to say,0.83,0.053,0.038,0.176,0.045,Fair,Challenging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7658139880473095
fair_d1979f32d092,2025-10-05T11:20:22+08:00,evt_711da6227949,S1245,BSDS3003,Blockchain and FinTech Systems,Control,M,0.91,0.112,0.082,0.001,0.097,Fair,Challenging,Opaque,No,,1,0,0.5819359393628034
fair_3dfcbd16c84c,2025-10-06T07:36:22+08:00,evt_f7e7dc7d98e8,S1986,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.62,0.05,0.063,0.166,0.057,Potential Bias,Supportive,Opaque,Yes,Detected mild performance disparity between gender groups.,1,1,0.7135872527380853
fair_b1c4442d4246,2025-10-02T08:30:22+08:00,evt_280f61d521ec,S1669,BSDS3004,AI and Society,EDU-AI+High,M,0.69,0.134,0.109,0.167,0.121,Fair,Critical,Partially Clear,No,Detected mild performance disparity between gender groups.,0,0,0.2253441825822482
fair_c384f5ee0eac,2025-10-02T13:39:22+08:00,evt_935da3b63050,S1712,BSDS3002,Machine Learning Applications,EDU-AI,M,0.81,0.07,0.092,0.041,0.081,Fair,Challenging,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.3716914775923881
fair_9e9ad21e8a91,2025-10-06T00:55:22+08:00,evt_5271aad46c49,S1411,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Prefer not to say,0.63,0.045,0.037,0.072,0.041,Fair,Critical,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.1530964356664627
fair_9aa24f6e046b,2025-09-30T00:44:22+08:00,evt_b952b37e9417,S1503,BSDS3002,Machine Learning Applications,EDU-AI+Low,Prefer not to say,0.88,0.079,0.009,0.007,0.044,Audit Required,Critical,Opaque,No,Equalized odds achieved within acceptable range.,1,1,0.7333950135160984
fair_ffb58665a343,2025-10-05T08:06:22+08:00,evt_c1f4c4e03ae5,S1077,BSDS3002,Machine Learning Applications,EDU-AI,Prefer not to say,0.72,0.08,0.062,0.079,0.071,Potential Bias,Critical,Opaque,Yes,Detected mild performance disparity between gender groups.,0,1,0.06085693438590532
fair_e55c48175210,2025-09-25T04:09:22+08:00,evt_202050bef5c3,S1147,BSDS3004,AI and Society,EDU-AI,Prefer not to say,0.68,0.059,0.086,0.159,0.072,Potential Bias,Supportive,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.4004004966348981
fair_6ab5c3247e2c,2025-09-28T09:31:22+08:00,evt_d12f4b067355,S1976,BSDS3002,Machine Learning Applications,EDU-AI,F,0.63,0.082,0.079,0.134,0.081,Potential Bias,Encouraging,Partially Clear,Yes,Audit required due to high demographic disparity.,0,1,0.2369160984003609
fair_8be2e08eee6e,2025-10-06T09:45:22+08:00,evt_f9be2b34250c,S1801,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.85,0.078,0.052,0.076,0.065,Potential Bias,Critical,Partially Clear,Yes,Potential annotation bias in reflective scoring model.,0,1,0.30762900073755933
fair_5b220412d877,2025-09-26T05:51:22+08:00,evt_2c7fa3242222,S1030,BSDS3002,Machine Learning Applications,EDU-AI,F,0.71,0.113,0.049,0.128,0.081,Fair,Critical,Clear,No,Detected mild performance disparity between gender groups.,0,1,0.0976439176481762
fair_d77e7898cf79,2025-09-27T09:01:22+08:00,evt_525c830dfbd2,S1906,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.6,0.088,0.069,0.037,0.079,Fair,Critical,Clear,No,Equalized odds achieved within acceptable range.,1,1,0.8734851765873265
fair_242a88e0cc25,2025-09-29T14:46:22+08:00,evt_d46334890577,S1062,BSDS3004,AI and Society,EDU-AI,F,0.71,0.003,0.038,0.064,0.021,Fair,Encouraging,Partially Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.4342643446253744
fair_23cf5e4ef989,2025-09-29T06:35:22+08:00,evt_0a09a52053a4,S1192,BSDS3004,AI and Society,EDU-AI+High,F,0.75,0.129,0.082,0.004,0.106,Fair,Encouraging,Clear,No,Equalized odds achieved within acceptable range.,0,1,0.21530230306180462
fair_37afe1a49bed,2025-09-30T08:46:22+08:00,evt_8a6ec037f5af,S1095,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Prefer not to say,0.86,0.004,0.01,0.095,0.007,Audit Required,Challenging,Opaque,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.8061414318916446
fair_07b12ae1feed,2025-10-09T08:17:22+08:00,evt_0d61bbe4f515,S1397,BSDS3002,Machine Learning Applications,EDU-AI+High,F,0.76,0.134,0.058,0.045,0.096,Fair,Supportive,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.5973895091520485
fair_5a2ee39c7513,2025-10-05T08:25:22+08:00,evt_3b85612e2418,S1465,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,M,0.63,0.012,0.09,0.094,0.051,Fair,Critical,Clear,No,Equalized odds achieved within acceptable range.,0,0,0.3062527757615679
fair_331be2cb09e8,2025-09-25T05:32:22+08:00,evt_d05aa7fb81d5,S1935,BSDS3003,Blockchain and FinTech Systems,Control,Non-binary,0.93,0.09,0.064,0.0,0.077,Fair,Encouraging,Clear,No,Equalized odds achieved within acceptable range.,0,1,0.05096949297228474
fair_9c83e94249c0,2025-09-25T00:59:22+08:00,evt_bdc3ffc5712b,S1478,BSDS3004,AI and Society,EDU-AI,Non-binary,0.85,0.05,0.11,0.17,0.08,Fair,Challenging,Opaque,No,,1,0,0.8971681701473206
fair_876d3fb1209d,2025-09-29T15:04:22+08:00,evt_e5a0f8f504ec,S1079,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,Non-binary,0.63,0.022,0.003,0.064,0.012,Potential Bias,Neutral,Opaque,No,,0,1,0.25514602021627397
fair_d95ba2959310,2025-10-08T05:56:22+08:00,evt_44f1bde929ab,S1937,BSDS3002,Machine Learning Applications,Control,Non-binary,0.95,0.112,0.08,0.178,0.096,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.6665875707165498
fair_9a7bd44f0156,2025-10-03T02:50:22+08:00,evt_919617e2c2a4,S1235,BSDS3004,AI and Society,EDU-AI,M,0.67,0.119,0.052,0.148,0.085,Potential Bias,Encouraging,Clear,Yes,Equalized odds achieved within acceptable range.,0,0,0.28565022766496917
fair_f03db57114bb,2025-10-07T01:39:22+08:00,evt_09061e7c3a97,S1600,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.63,0.093,0.102,0.111,0.098,Potential Bias,Encouraging,Partially Clear,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.5606552087428069
fair_ce18b64b7bff,2025-10-04T10:47:22+08:00,evt_bf16a1627cf8,S1283,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.96,0.135,0.062,0.1,0.099,Fair,Critical,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.8146222247021847
fair_a6a85f205883,2025-10-05T06:34:22+08:00,evt_ba787768c2da,S1108,BSDS3003,Blockchain and FinTech Systems,EDU-AI+Low,M,0.73,0.138,0.118,0.15,0.128,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,1,0,0.7987813917290415
fair_459098dc8060,2025-09-26T03:28:22+08:00,evt_3c5379397ec0,S1368,BSDS3002,Machine Learning Applications,Control,Prefer not to say,0.94,0.126,0.095,0.007,0.111,Fair,Encouraging,Opaque,No,Equalized odds achieved within acceptable range.,1,1,0.7293729223396913
fair_461b76643b79,2025-10-07T11:22:22+08:00,evt_58ec941ca51a,S1729,BSDS3001,Data Analytics Foundations,EDU-AI+Low,Prefer not to say,0.81,0.126,0.055,0.099,0.09,Fair,Neutral,Partially Clear,No,,1,1,0.7688624970425342
fair_007c58df3b9e,2025-10-07T15:03:22+08:00,evt_3ed294b352f7,S1242,BSDS3002,Machine Learning Applications,EDU-AI+Low,Non-binary,0.62,0.054,0.018,0.026,0.036,Potential Bias,Encouraging,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.19431410551111963
fair_9344c2775c5e,2025-10-06T10:25:22+08:00,evt_1cfbdc6033a5,S1746,BSDS3001,Data Analytics Foundations,EDU-AI+Low,M,0.85,0.074,0.083,0.116,0.079,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.25055198848897065
fair_018729c2308f,2025-10-06T11:50:22+08:00,evt_106cd0b9ec87,S1197,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.62,0.15,0.107,0.113,0.129,Potential Bias,Supportive,Opaque,No,AI feedback slightly more lenient for high-achieving students.,0,0,0.234692276488773
fair_7ce2591e836a,2025-10-01T11:23:22+08:00,evt_6c403270ebc2,S1078,BSDS3001,Data Analytics Foundations,Control,F,0.71,0.111,0.006,0.013,0.059,Audit Required,Critical,Opaque,Yes,AI feedback slightly more lenient for high-achieving students.,1,0,0.7261876588006442
fair_3197b056866e,2025-09-27T04:59:22+08:00,evt_58a13a01bc60,S1364,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.98,0.084,0.023,0.152,0.054,Potential Bias,Supportive,Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.6810318905146356
fair_3cc19164fefb,2025-10-05T15:04:22+08:00,evt_1b2932c6dce9,S1416,BSDS3001,Data Analytics Foundations,Control,Non-binary,0.88,0.047,0.085,0.157,0.066,Fair,Critical,Opaque,No,Potential annotation bias in reflective scoring model.,1,0,0.6158117115241312
fair_9367a00c1214,2025-10-08T06:15:22+08:00,evt_fce1041ccf70,S1218,BSDS3001,Data Analytics Foundations,EDU-AI,Prefer not to say,0.83,0.009,0.076,0.177,0.042,Fair,Critical,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.28217209124253817
fair_b0b97d91c774,2025-10-09T15:07:22+08:00,evt_d958602b57d5,S1906,BSDS3004,AI and Society,EDU-AI+High,Non-binary,0.7,0.093,0.018,0.101,0.056,Fair,Supportive,Opaque,No,Audit required due to high demographic disparity.,1,1,0.7720095073941983
fair_6cde064cd63f,2025-09-29T08:23:22+08:00,evt_2a9f48aff7ed,S1925,BSDS3004,AI and Society,EDU-AI+Low,Prefer not to say,0.86,0.06,0.006,0.123,0.033,Fair,Supportive,Clear,No,,1,1,0.5742007862399663
fair_763f2fb77a8e,2025-10-03T07:13:22+08:00,evt_338f5871e4e7,S1981,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,M,0.94,0.093,0.107,0.095,0.1,Fair,Critical,Opaque,No,Audit required due to high demographic disparity.,1,1,0.679719575661219
fair_892186df185d,2025-09-25T01:03:22+08:00,evt_01e9742efb61,S1935,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.7,0.043,0.056,0.017,0.05,Fair,Critical,Opaque,No,Detected mild performance disparity between gender groups.,0,1,0.08737257306040884
fair_a92eddf844f9,2025-10-08T05:39:22+08:00,evt_728a196bb59e,S1322,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.75,0.082,0.107,0.068,0.095,Fair,Neutral,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.7903420129082692
fair_c95b17f42651,2025-09-26T14:49:22+08:00,evt_5a22d8dc630f,S1899,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.9,0.022,0.076,0.076,0.049,Fair,Encouraging,Clear,No,Audit required due to high demographic disparity.,1,0,0.6059672879282039
fair_6a209bfd63f9,2025-10-07T10:51:22+08:00,evt_5a820e96e905,S1580,BSDS3002,Machine Learning Applications,EDU-AI,M,0.94,0.003,0.015,0.038,0.009,Fair,Supportive,Opaque,No,Potential annotation bias in reflective scoring model.,1,0,0.7408573132326608
fair_f6893515d6a0,2025-09-30T05:08:22+08:00,evt_67b436ec8d4b,S1456,BSDS3004,AI and Society,EDU-AI+Low,Non-binary,0.76,0.006,0.021,0.028,0.014,Fair,Encouraging,Clear,No,Potential annotation bias in reflective scoring model.,0,0,0.3565315169946761
fair_5f35ae7d8f2c,2025-10-01T03:12:22+08:00,evt_3c0cb15980d9,S1500,BSDS3004,AI and Society,EDU-AI+High,F,0.87,0.003,0.06,0.028,0.032,Fair,Neutral,Opaque,No,Potential annotation bias in reflective scoring model.,0,0,0.058809383588729655
fair_90f14bff6801,2025-09-29T01:29:22+08:00,evt_4e23c34889ac,S1285,BSDS3001,Data Analytics Foundations,Control,Prefer not to say,0.97,0.136,0.038,0.024,0.087,Fair,Supportive,Partially Clear,No,Potential annotation bias in reflective scoring model.,1,1,0.7894599594573365
fair_d830e2888d6c,2025-10-09T06:46:22+08:00,evt_4b3896b499fe,S1947,BSDS3001,Data Analytics Foundations,EDU-AI,Non-binary,0.88,0.054,0.118,0.086,0.086,Audit Required,Neutral,Clear,Yes,AI feedback slightly more lenient for high-achieving students.,0,0,0.27668037423873015
fair_2662a10879c5,2025-09-26T03:25:22+08:00,evt_e3bccb2b0c2b,S1168,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,M,0.61,0.127,0.01,0.136,0.069,Potential Bias,Supportive,Opaque,Yes,AI feedback slightly more lenient for high-achieving students.,0,0,0.2020189726861054
fair_9ba8240f833f,2025-09-30T05:00:22+08:00,evt_2775aec9e62b,S1989,BSDS3003,Blockchain and FinTech Systems,Control,F,0.94,0.116,0.105,0.148,0.111,Audit Required,Challenging,Clear,Yes,Detected mild performance disparity between gender groups.,0,0,0.2877455118730896
fair_11e248bb61fb,2025-10-08T06:19:22+08:00,evt_41b10990adb2,S1297,BSDS3001,Data Analytics Foundations,EDU-AI,F,0.82,0.124,0.046,0.119,0.085,Fair,Encouraging,Partially Clear,No,Detected mild performance disparity between gender groups.,1,1,0.9305989722219172
fair_4aa3447e1aaf,2025-10-07T00:41:22+08:00,evt_3e0a14fbf4d5,S1617,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,Non-binary,0.63,0.109,0.119,0.126,0.114,Fair,Challenging,Opaque,No,Equalized odds achieved within acceptable range.,1,0,1.0
fair_3cf0be683514,2025-10-05T04:09:22+08:00,evt_7e04982b60a9,S1375,BSDS3003,Blockchain and FinTech Systems,EDU-AI+High,M,0.83,0.048,0.035,0.057,0.042,Fair,Challenging,Clear,No,Equalized odds achieved within acceptable range.,1,0,0.7339442629834249
fair_4025abdc0dcf,2025-10-04T08:22:22+08:00,evt_69332701b21e,S1880,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.85,0.017,0.03,0.055,0.024,Audit Required,Neutral,Partially Clear,Yes,Audit required due to high demographic disparity.,0,0,0.3279312934989324
fair_5d36b312f1aa,2025-09-27T04:41:22+08:00,evt_42db8f24add8,S1367,BSDS3002,Machine Learning Applications,Control,M,0.91,0.121,0.019,0.032,0.07,Fair,Supportive,Opaque,No,Potential annotation bias in reflective scoring model.,1,1,0.8364130533823062
fair_f6c3ccaa2d58,2025-10-04T14:54:22+08:00,evt_ef44fcf8cb1f,S1850,BSDS3004,AI and Society,EDU-AI+Low,F,0.95,0.146,0.028,0.152,0.087,Fair,Challenging,Partially Clear,No,AI feedback slightly more lenient for high-achieving students.,1,1,0.7319166441699534
fair_472516f9e4ac,2025-09-25T08:51:22+08:00,evt_3ad39711970e,S1431,BSDS3001,Data Analytics Foundations,EDU-AI+High,M,0.64,0.046,0.072,0.126,0.059,Potential Bias,Critical,Opaque,No,AI feedback slightly more lenient for high-achieving students.,1,0,0.7048590193661551
fair_eab301d352da,2025-09-25T04:32:22+08:00,evt_783c882e9c2b,S1969,BSDS3002,Machine Learning Applications,EDU-AI+Low,M,0.61,0.112,0.064,0.09,0.088,Potential Bias,Supportive,Partially Clear,Yes,Detected mild performance disparity between gender groups.,0,0,0.4342132633798035
fair_a556183e9dda,2025-10-04T03:30:22+08:00,evt_7871ff1b47e6,S1182,BSDS3003,Blockchain and FinTech Systems,EDU-AI,M,0.93,0.071,0.085,0.022,0.078,Potential Bias,Supportive,Clear,No,Detected mild performance disparity between gender groups.,0,0,0.44803336207145505
fair_e1fcf27e85de,2025-10-05T08:28:22+08:00,evt_cfb3d2074b89,S1236,BSDS3003,Blockchain and FinTech Systems,EDU-AI,F,0.75,0.029,0.085,0.135,0.057,Fair,Encouraging,Opaque,No,Audit required due to high demographic disparity.,1,0,0.7057325539166314
